WORKORDERID,ACTUALSTARTDATE,ACTUALFINISHDATE,UNITSACCOMP,WOXCOORDINATE,WOYCOORDINATE
654635,10/10/2018  11:30:00 AM,10/10/2018  12:25:00 PM,4,428948.08,10665451.96
654638,10/10/2018  12:00:00 PM,10/10/2018  12:00:00 PM,19,433396.16,10662838
654640,10/10/2018  12:00:00 PM,10/10/2018  12:00:00 PM,3,438624.7,10651559.5
654665,11/5/2018  12:00:00 PM,11/5/2018  12:00:00 PM,1,,
654668,11/5/2018  12:00:00 PM,11/5/2018  12:00:00 PM,3,375165.75,10683702
654717,11/5/2018  8:50:24 AM,11/5/2018  10:20:35 AM,2,393721.47,10659710.5
654721,11/5/2018  10:45:39 AM,11/5/2018  11:25:46 PM,1,393999.17,10664161.5
654725,11/5/2018  1:40:37 PM,11/5/2018  2:45:45 PM,1,391607.84,10663241.5
654727,11/5/2018  8:00:31 AM,11/5/2018  11:30:41 PM,14,400395.5,10690988.5
654732,11/5/2018  1:00:49 PM,11/5/2018  2:00:53 PM,1,400395.5,10690988.5
654737,11/5/2018  8:40:00 AM,11/5/2018  10:20:00 AM,1,430151.06,10635314.5
654739,11/5/2018  2:00:00 PM,11/5/2018  3:00:04 PM,1,400777.99,10695556.22
654741,11/5/2018  10:50:00 AM,11/5/2018  11:50:00 AM,5,442537.28,10629665.5
654745,10/11/2018  12:00:00 PM,10/11/2018  12:00:00 PM,3,440968.9,10647329.5
654746,11/5/2018  1:30:00 PM,11/5/2018  3:40:00 PM,14,441200.93,10628990.4
654747,11/5/2018  2:58:36 PM,11/5/2018  3:25:00 PM,1,391607.84,10663241.5
654748,10/11/2018  12:00:00 PM,10/11/2018  12:00:00 PM,10,440490.17,10646994
654750,11/5/2018  12:00:00 PM,11/5/2018  12:00:00 PM,7,386978.8,10653508
654751,10/11/2018  12:00:00 PM,10/11/2018  12:00:00 PM,6,439912.41,10646919
654754,11/5/2018  12:00:00 PM,11/5/2018  12:00:00 PM,5,387303.5,10653576.5
654755,10/11/2018  12:00:00 PM,10/11/2018  12:00:00 PM,12,439386.68,10646072
654756,11/5/2018  12:00:00 PM,11/5/2018  12:00:00 PM,4,375165.75,10683702
677310,6/5/2019  12:00:00 PM,6/5/2019  12:00:00 PM,4,433148.71,10664741.43
677355,6/24/2019  9:35:54 AM,6/24/2019  10:45:59 AM,2,404675.05,10664283.52
677358,6/24/2019  7:50:22 AM,6/24/2019  9:10:28 AM,5,408640.92,10695015
677364,6/24/2019  12:00:00 PM,6/24/2019  12:00:00 PM,2,359979.09,10695060
677365,6/24/2019  11:05:21 AM,6/24/2019  11:35:29 AM,1,402564.66,10664405.51
677366,6/24/2019  12:00:00 PM,6/24/2019  12:00:00 PM,8,359979.09,10695060
677368,6/24/2019  1:15:21 PM,6/24/2019  1:59:00 PM,2,402564.66,10664405.51
677369,6/24/2019  9:15:39 AM,6/24/2019  10:15:55 AM,3,408640.92,10695015
677370,6/24/2019  2:30:35 PM,6/24/2019  3:15:39 PM,3,402564.66,10664405.51
677371,6/24/2019  10:20:24 AM,6/24/2019  11:40:32 AM,9,408640.92,10695015
677372,6/24/2019  12:00:00 PM,6/24/2019  12:00:00 PM,4,360216.31,10693270
677374,6/24/2019  1:30:08 PM,6/24/2019  2:45:17 PM,10,408640.92,10695015
677376,6/24/2019  2:55:03 PM,6/24/2019  3:50:09 PM,8,408640.92,10695015
677414,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,3,444093.21,10638569.42
677422,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,8,438317.33,10653329.5
677423,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,6,440270.5,10652551.2
677427,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,7,439388.8,10652650.5
677430,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,20,438317.33,10653329.5
677432,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,2,449962.07,10645777.31
677433,6/25/2019  12:00:00 PM,6/25/2019  12:00:00 PM,6,359979.09,10695060
677442,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,1,446411.5,10648652.2
677444,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,1,444141.47,10650115.5
677448,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,3,434226.28,10652428.46
677449,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,1,437816.16,10651761
677453,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,2,442737.89,10650488
677454,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,1,444394.17,10650022.5
677456,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,1,446744.44,10648939.17
677457,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,1,447022.33,10648640
677459,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,2,446263.22,10649292.5
677461,6/6/2019  12:00:00 PM,6/6/2019  12:00:00 PM,2,446651.61,10648152.5
680164,7/9/2019  12:00:00 PM,7/9/2019  12:00:00 PM,1,382451.91,10664439
680166,7/9/2019  12:00:00 PM,7/9/2019  12:00:00 PM,2,382877.88,10664909.33
680167,7/9/2019  12:00:00 PM,7/9/2019  12:00:00 PM,1,380278.21,10664916.38
680170,7/10/2019  12:00:00 PM,7/10/2019  12:00:00 PM,6,374301.72,10683468.8
680171,7/10/2019  12:00:00 PM,7/10/2019  12:00:00 PM,6,367377.62,10685830
680176,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,1,430817.22,10633947
680180,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,2,427184.45,10640557
680185,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,1,433147.34,10637472
680186,7/11/2019  12:00:00 PM,7/11/2019  12:00:00 PM,5,373495.99,10690041.31
680189,7/11/2019  12:00:00 PM,7/11/2019  12:00:00 PM,3,369881.65,10691276.83
680191,7/15/2019  12:00:00 PM,7/15/2019  12:00:00 PM,4,343403.83,10697202.5
680192,7/23/2019  9:20:01 AM,7/23/2019  10:20:12 AM,3,404269.99,10657018.77
680193,7/15/2019  12:00:00 PM,7/15/2019  12:00:00 PM,4,343403.83,10697202.5
680194,7/23/2019  10:45:36 AM,7/23/2019  11:30:43 AM,1,404442.66,10658526.02
680198,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,1,428821.34,10630583
680199,7/23/2019  1:25:57 PM,7/23/2019  2:20:03 PM,2,404442.66,10658526.02
680202,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,1,428959.67,10631213.5
680204,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,1,428959.67,10631213.5
680205,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,2,342030.49,10699255.05
680210,7/23/2019  2:25:50 PM,7/23/2019  3:30:56 PM,3,404442.66,10658526.02
680214,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,2,362141.12,10692912
680215,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,2,361925.56,10693051.5
680217,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,2,362915.05,10693482
680219,7/23/2019  12:00:00 PM,7/23/2019  12:00:00 PM,10,362915.05,10693482
680309,7/24/2019  12:00:00 PM,7/24/2019  12:00:00 PM,2,433147.34,10637472
680312,7/24/2019  12:00:00 PM,7/24/2019  12:00:00 PM,1,440829.78,10618932
680316,7/24/2019  12:00:00 PM,7/24/2019  12:00:00 PM,2,428821.34,10630583
680318,6/21/2019  12:00:00 PM,6/21/2019  12:00:00 PM,5,382221.67,10663806
680320,6/21/2019  12:00:00 PM,6/21/2019  12:00:00 PM,1,378068.67,10678972.5
680321,6/21/2019  12:00:00 PM,6/21/2019  12:00:00 PM,1,369313.08,10678271.28
680322,7/24/2019  8:20:33 AM,7/24/2019  9:15:39 AM,2,404269.99,10657018.77
680324,6/21/2019  12:00:00 PM,6/21/2019  12:00:00 PM,2,356802.71,10704063.76
680327,7/24/2019  9:19:38 AM,7/24/2019  9:59:50 AM,2,404269.99,10657018.77
680331,7/24/2019  10:28:47 AM,7/24/2019  11:00:58 AM,1,404438.2,10658438.04
680332,7/24/2019  12:00:00 PM,7/24/2019  12:00:00 PM,4,440067.03,10630628
680333,7/24/2019  11:05:17 AM,7/24/2019  11:35:24 AM,1,404438.2,10658438.04
680335,7/24/2019  12:00:00 PM,7/24/2019  12:00:00 PM,6,370510.69,10681814
680336,7/24/2019  1:25:49 PM,7/24/2019  2:39:58 PM,4,404438.2,10658438.04
657361,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,20,443017.48,10664867
657362,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,7,442265.81,10657892.25
657378,10/12/2018  12:00:00 PM,10/12/2018  12:00:00 PM,1,374060.34,10696232.99
657379,10/12/2018  12:00:00 PM,10/12/2018  12:00:00 PM,2,367983.58,10695903
657381,10/12/2018  12:00:00 PM,10/12/2018  12:00:00 PM,2,365100.89,10695867
657383,12/7/2018  12:00:00 PM,12/7/2018  12:00:00 PM,15,408510.75,10716390.5
657384,10/12/2018  12:00:00 PM,10/12/2018  12:00:00 PM,6,367180.06,10690389.5
657388,12/7/2018  12:00:00 PM,12/7/2018  12:00:00 PM,12,409667.5,10715200.5
657389,10/12/2018  12:00:00 PM,10/12/2018  12:00:00 PM,1,367180.06,10690389.5
657391,10/12/2018  12:00:00 PM,10/12/2018  12:00:00 PM,3,375730.86,10696037.08
657396,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,9,431535.24,10651627
657399,12/7/2018  12:00:00 PM,12/7/2018  12:00:00 PM,8,409661.59,10715510.5
657400,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,2,460222.22,10670084
657402,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,2,414923.68,10662941.25
657404,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,4,419426.69,10659348.98
657406,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,16,422727.06,10667708
657407,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,62,422727.06,10667708
657416,12/7/2018  12:00:00 PM,12/7/2018  12:00:00 PM,55,423329.04,10737299.5
657420,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,10,423774.17,10667288.5
657422,10/18/2018  12:00:00 PM,10/18/2018  12:00:00 PM,67,423303.23,10667502
657426,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,3,365209.52,10692109.5
657427,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,1,374929.41,10692776.5
657428,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,2,371628.06,10693577.5
657429,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,1,370124.89,10694318
657430,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,3,366469.72,10691578.5
657435,12/7/2018  12:00:00 PM,12/7/2018  12:00:00 PM,217,423329.04,10737299.5
657439,12/7/2018  7:25:00 AM,12/7/2018  7:40:00 AM,3,411034.27,10697365.25
657440,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,5,371212.89,10678290.5
657441,12/10/2018  12:00:00 PM,12/10/2018  12:00:00 PM,5,406029.49,10698983.4
657445,10/16/2018  6:00:00 AM,10/16/2018  6:00:00 AM,6,371212.89,10678290.5
657446,12/10/2018  12:00:00 PM,12/10/2018  12:00:00 PM,32,412425.64,10710526.5
657448,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,5,371231.09,10678242
657450,12/10/2018  12:00:00 PM,12/10/2018  12:00:00 PM,82,429786.32,10736940.25
657451,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,5,369853.12,10677933.68
657454,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,2,368163.7,10679500.5
657456,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,9,367289.56,10679586.45
657459,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,6,369856.84,10677957.23
657461,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,4,379917.22,10668957
657466,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,6,379917.22,10668957
657469,12/12/2018  9:00:39 AM,12/12/2018  9:45:51 AM,4,444141.47,10650115.5
657470,12/12/2018  8:25:36 AM,12/12/2018  9:50:45 AM,3,403890.92,10663728.51
657473,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,3,375780.38,10680146.83
657474,12/12/2018  10:20:08 AM,12/12/2018  11:30:37 AM,1,398878.29,10678136.88
657475,12/12/2018  10:00:56 AM,12/12/2018  10:30:03 AM,2,446446.47,10646411
657476,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,1,375828.31,10680343
657479,12/12/2018  11:00:39 AM,12/12/2018  11:30:14 AM,4,432988.39,10659924
657480,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,2,375889.05,10680587
657481,12/12/2018  1:25:42 PM,12/12/2018  2:45:50 PM,1,398862.38,10678177.78
657484,12/12/2018  8:55:45 AM,12/12/2018  9:50:58 AM,4,428473.98,10646808.5
657485,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,3,377494.24,10678549.17
657486,12/11/2018  12:00:00 PM,12/11/2018  12:00:00 PM,4,398967.7,10695252.34
657487,12/12/2018  10:15:29 AM,12/12/2018  11:35:49 AM,1,426152.39,10633552.5
657488,12/11/2018  12:00:00 PM,12/11/2018  12:00:00 PM,3,412753.37,10707948.25
657489,12/12/2018  11:45:52 AM,12/12/2018  12:30:19 PM,3,447457.85,10661636.01
657490,12/11/2018  12:00:00 PM,12/11/2018  12:00:00 PM,35,399340.98,10681921
657493,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,4,361796.97,10687811.33
657494,12/12/2018  1:15:39 PM,12/12/2018  3:10:48 PM,5,428943.19,10635593.5
657495,12/11/2018  12:00:00 PM,12/11/2018  12:00:00 PM,90,416754.23,10709508
657496,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,1,359822.45,10691917
657497,12/12/2018  2:58:02 PM,12/12/2018  3:30:10 PM,1,398862.38,10678177.78
657498,10/16/2018  12:00:00 PM,10/16/2018  12:00:00 PM,4,376203.71,10675686.05
657499,12/12/2018  1:45:43 PM,12/12/2018  2:30:55 PM,3,447112.11,10661651.36
657502,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,18,362711.36,10693139
657505,12/12/2018  12:00:00 PM,12/12/2018  12:00:00 PM,10,414983.61,10710821.12
657506,12/11/2018  12:00:00 PM,12/11/2018  12:00:00 PM,110,412690.52,10707190.25
657507,12/12/2018  10:00:00 AM,12/12/2018  11:30:00 AM,5,414614,10710510.5
657508,12/12/2018  1:00:24 PM,12/12/2018  2:00:27 PM,2,414614,10710510.5
657509,12/12/2018  2:00:27 PM,12/12/2018  3:15:31 PM,5,414614,10710510.5
669974,4/10/2019  1:15:25 PM,4/10/2019  3:10:33 PM,5,400515.51,10689565.5
669975,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,1,350185.87,10696180.62
669977,4/10/2019  10:35:00 AM,4/10/2019  11:45:00 AM,7,357455.64,10686249
669978,4/10/2019  1:25:50 PM,4/10/2019  1:59:58 PM,1,393616.42,10667004
669979,4/10/2019  10:40:04 AM,4/10/2019  11:30:16 AM,3,403665.18,10719197
669980,4/10/2019  2:10:50 PM,4/10/2019  3:00:55 PM,1,392194.36,10669601
669983,4/10/2019  3:10:20 PM,4/10/2019  3:30:25 PM,1,392386.3,10672897
669984,4/10/2019  1:30:38 PM,4/10/2019  4:02:42 PM,22,406852.53,10712578
669985,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,1,365550.89,10695804.5
669986,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,7,369741.48,10687891
669987,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,8,369741.48,10687891
670011,4/5/2019  8:00:00 AM,4/5/2019  8:30:00 AM,8,418790.42,10658310.08
670018,4/5/2019  8:30:00 AM,4/5/2019  9:00:00 AM,3,419491.56,10657411
670019,4/5/2019  9:00:00 AM,4/5/2019  10:30:00 AM,10,419491.56,10657411
670021,4/8/2019  12:00:00 PM,4/8/2019  12:00:00 PM,5,371272.48,10694177
670022,4/5/2019  10:30:00 AM,4/5/2019  12:00:00 PM,14,419644.22,10655730.5
670024,4/8/2019  12:00:00 PM,4/8/2019  12:00:00 PM,2,370584.3,10687851
670027,4/8/2019  12:00:00 PM,4/8/2019  12:00:00 PM,8,370584.3,10687851
670028,4/8/2019  12:00:00 PM,4/8/2019  12:00:00 PM,1,369741.48,10687891
672229,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,6,443640.16,10654238
672242,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,1,446814.24,10648657.33
672247,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,5,433252.02,10656525.5
672250,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,2,433252.02,10656525.5
672251,4/9/2019  12:00:00 PM,4/9/2019  12:00:00 PM,3,432788.39,10657618.5
672265,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,447936.12,10658847.5
672268,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,3,447998.92,10660263
672269,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,448021.25,10660783.93
672274,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,448131.7,10663226.5
672276,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,3,447842.92,10656724.75
672280,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,447766.34,10656258.64
672282,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,4,447112.7,10661555.5
672285,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,4,444079.81,10661691
672287,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,1,445476.08,10661628.5
672292,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,442917.69,10661743
672293,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,8,436019.36,10662627
672296,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,3,435740.59,10662641
672299,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,433221.33,10662726.5
672301,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,4,433923.93,10662550.67
672303,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,12,433655.64,10662565.5
672305,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,3,433324.31,10662876
672306,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,1,433003.83,10662941.17
672307,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,3,432270.79,10662944.17
672315,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,432505.1,10662804.83
672316,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,3,433655.64,10662565.5
672319,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,8,434184.09,10662522
672323,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,5,442451.61,10661796.5
672336,5/6/2019  8:40:52 AM,5/6/2019  9:20:03 AM,1,407894.7,10690916.5
672338,5/6/2019  9:35:11 AM,5/6/2019  11:25:22 AM,7,407894.7,10690916.5
672361,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,4,440106.11,10642939.5
672362,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,4,443898.62,10654185
672363,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,7,443898.62,10654185
672379,5/6/2019  1:25:18 PM,5/6/2019  2:30:25 PM,8,407894.7,10690916.5
672380,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,4,432809.69,10657928
672383,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,431998.53,10657965
672384,5/6/2019  2:45:56 PM,5/6/2019  3:42:26 PM,8,407187.75,10690002
672385,4/10/2019  12:00:00 PM,4/10/2019  12:00:00 PM,2,429000.3,10661648.5
672390,5/6/2019  9:00:55 AM,5/6/2019  11:45:05 AM,17,403803.96,10693826.52
672391,5/6/2019  1:15:05 PM,5/6/2019  3:00:08 PM,4,412853.41,10709910
672392,5/6/2019  7:00:57 AM,5/6/2019  8:00:05 AM,1,433147.34,10637472
672409,4/11/2019  12:00:00 PM,4/11/2019  12:00:00 PM,3,443372.98,10654331
672411,4/11/2019  12:00:00 PM,4/11/2019  12:00:00 PM,6,443571.83,10654761.5
672412,4/11/2019  12:00:00 PM,4/11/2019  12:00:00 PM,4,443506.42,10655420
672439,4/12/2019  12:00:00 PM,4/12/2019  12:00:00 PM,16,435612.95,10660282.5
672443,4/14/2019  12:00:00 PM,4/14/2019  12:00:00 PM,300,457994.47,10653082.32
672453,4/15/2019  12:00:00 PM,4/15/2019  12:00:00 PM,5,434251.87,10663773.76
672455,4/15/2019  12:00:00 PM,4/15/2019  12:00:00 PM,2,433978.58,10663265
672460,4/15/2019  1:05:00 PM,4/15/2019  1:50:00 PM,2,439382.58,10667396
672474,4/15/2019  12:00:00 PM,4/15/2019  12:00:00 PM,2,439382.58,10667396
648557,9/6/2018  1:10:26 PM,9/6/2018  2:21:36 PM,5,396553.91,10671179.38
648560,9/6/2018  10:20:25 AM,9/6/2018  11:25:35 AM,3,420876.78,10661627.85
648562,9/6/2018  1:15:00 PM,9/6/2018  2:00:06 PM,1,420902,10661619.41
648563,9/6/2018  12:00:00 PM,9/6/2018  12:00:00 PM,7,378172.67,10691740
648578,9/6/2018  7:45:00 PM,9/6/2018  8:45:00 PM,28,440256.44,10634655.5
648579,9/6/2018  8:55:00 AM,9/6/2018  9:30:00 AM,16,440256.44,10634655.5
648580,9/6/2018  9:45:00 AM,9/6/2018  10:30:00 AM,16,439438.83,10635193
648582,9/6/2018  10:45:00 AM,9/6/2018  11:35:00 AM,16,427857.58,10630836
648586,9/6/2018  12:05:00 PM,9/6/2018  12:40:00 PM,31,397706.23,10682304.83
648588,9/6/2018  12:45:00 PM,9/6/2018  1:05:00 PM,12,396747.39,10681678.5
648589,9/7/2018  1:15:01 PM,9/7/2018  1:45:21 PM,47,437864.34,10634914.5
648590,9/6/2018  1:10:00 PM,9/6/2018  1:20:00 PM,31,398187.49,10682619.7
648591,9/6/2018  1:35:00 PM,9/6/2018  1:45:00 PM,8,397164,10680341.5
648593,9/6/2018  1:55:00 PM,9/6/2018  2:40:00 PM,82,423334.22,10737299
648596,9/6/2018  8:30:00 AM,9/6/2018  12:15:00 PM,11,408667.16,10708125
648597,9/6/2018  1:45:00 PM,9/7/2018  2:00:37 PM,1,408667.16,10708125
648615,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,3,436580.48,10659350.61
648617,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,5,440842.59,10659416.5
648618,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,2,441771.33,10660848.5
648620,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,5,446726.5,10662161.5
648621,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,2,447430.56,10661993.5
648622,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,2,450774.59,10666126.54
648623,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,3,447430.56,10661993.5
648624,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,4,448021.25,10660783.93
648625,9/7/2018  12:00:00 PM,9/7/2018  12:00:00 PM,7,435233.08,10624780.77
648630,9/7/2018  9:00:16 AM,9/7/2018  10:10:24 AM,1,462776.91,10667679.17
648632,9/7/2018  10:30:05 AM,9/7/2018  11:30:11 AM,2,427652.94,10659094
648633,9/7/2018  12:00:00 PM,9/7/2018  12:00:00 PM,3,364552.88,10690490
648634,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,5,450242.86,10667081
648635,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,2,448173.22,10662144.5
648636,9/7/2018  12:00:00 PM,9/7/2018  12:00:00 PM,2,437840.88,10623402.5
648637,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,4,449120.88,10663433.5
648639,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,3,444432.94,10661557.17
648644,9/7/2018  8:25:22 AM,9/7/2018  9:50:33 AM,4,396668.45,10671132.63
648645,9/7/2018  10:20:25 AM,9/7/2018  11:30:34 AM,6,396668.45,10671132.63
648646,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,3,443407.74,10661649.96
648649,9/7/2018  1:25:20 PM,9/7/2018  2:20:31 PM,3,396668.45,10671132.63
648653,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,4,441961.19,10662551.5
648654,9/7/2018  12:00:00 PM,9/7/2018  12:00:00 PM,3,370965.72,10693863.5
648656,9/7/2018  10:55:00 AM,9/7/2018  11:30:00 PM,1,432113.55,10633503.86
648657,9/7/2018  1:25:06 PM,9/7/2018  2:25:14 PM,2,430502.59,10658624
648658,9/7/2018  1:15:20 PM,9/7/2018  2:05:00 PM,8,427857.58,10630836
648663,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,2,438815.3,10665924.5
648671,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,4,439588.45,10665236
648672,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,2,435041.42,10661476.5
648673,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,10,434991.94,10660397
648674,8/16/2018  12:00:00 PM,8/16/2018  12:00:00 PM,47,435160.12,10659599.5
648678,7/17/2018  12:00:00 PM,7/17/2018  12:00:00 PM,47,424164.78,10648305
648679,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,2,438951.16,10648924
648680,9/7/2018  9:15:00 AM,9/7/2018  10:30:00 AM,6,407219.25,10694881.5
648683,7/17/2018  12:00:00 PM,7/17/2018  12:00:00 PM,18,424164.78,10648305
648684,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,4,445336.16,10645249
648686,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,4,444351.06,10646272.5
648687,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,4,444450.27,10637666.5
648689,7/17/2018  12:00:00 PM,7/17/2018  12:00:00 PM,95,375501.58,10691129
648691,7/17/2018  12:00:00 PM,7/17/2018  12:00:00 PM,81,375501.58,10691129
648692,7/17/2018  12:00:00 PM,7/17/2018  12:00:00 PM,36,,
648699,9/7/2018  10:45:00 AM,9/7/2018  11:45:00 AM,2,413876.92,10717716.5
648700,9/7/2018  1:10:00 PM,9/7/2018  2:00:00 PM,5,404356.67,10696757.5
648703,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,2,447303.98,10633681.38
648705,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,18,451062.3,10631040.64
648707,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,24,448301.6,10632914.01
648710,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,30,439568.93,10662367.25
648711,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,32,444340.66,10659710.5
648712,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,1,444699.97,10660433.5
648713,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,4,444079.81,10661691
648717,8/17/2018  12:00:00 PM,8/17/2018  12:00:00 PM,4,441355.9,10665470.75
648718,7/17/2018  12:00:00 PM,7/17/2018  12:00:00 PM,0,372930.7,10688187.25
651522,10/5/2018  10:00:59 AM,10/5/2018  1:00:00 PM,5,403502.05,10696540.33
